key,x,y
AUTORITAT PORTUÀRIA DE TARRAGONA (TARRAGONA) AUTORITAT PORTUÀRIA DE TARRAGONA (SORT. TRACTAMENT NÚM 20) ABOCAMENT MAR,352304.54,4552345.2
AUTORITAT PORTUÀRIA DE TARRAGONA (TARRAGONA) AUTORITAT PORTUÀRIA DE TARRAGONA (SORT:TRACTAMENT NÚM.11) ABOCAMENT A MAR,350265.51,4549360.21
SUBESTACIÓ BEGUES 022000000277 - AB 1,409257.81,4576852.81
"MONTANA AIR, SL MONTANA AIR, SL (SORTIDA SANITÀRIES)",404165.08,4613072.9
"COMBALIA, SA Abocament a IGUALADINA DE DEPURACIÓ I RECUPRACIÓ (EDAR PRIVADA)",385505.98,4603296.03
URBANITACIO CAN CERDA CAN CERDÀ (SORTIDA DEPURADORA) - Torrent de Can Cerdà,426893.84,4590404.59
"MACLA, SA MACLA, S.A (SORTIDA RESIDUALS)",451656.04,4598215.52
"VALLS LAFORA, DAVID DAVID VALLS LAFORA",443553.02,4597595.58
"GARCIA MAS, MERCÈ GARCIA MAS, MERCÈ - NUCLI ST. ISCLE D'EMPORDÀ: INFILTRACIÓ (TEMPORAL) EN EL TERRENY",504693.0,4653417.0
"MAS FRENCA CENTRE DE CONVENCIONS, SL -EL JARDÍ DE CALDERS- MAS CAN FRENCA DE CONSTANTINS",472836.45,4647675.43
"ALONSO ONTORIA, HERMOGENES HERMÓGENES ALONSO I CARMEN SÁNCHEZ (SORTIDA TRACTAMENT)",421249.04,4604393.76
FUND. EDU. TIEMPO LIBRE Y ACC. SOCIAL PERE TARRÉS FUND. EDU. TIEMPO LIBRE Y ACC. SOCIAL PERE TARRÉS (SORTIDA TRACTAMENT),426862.67,4685739.84
"PASTISART, SA - PLANTA DE RODA DE BERÀ PASTISART,SA (EFLUENT EDAR I SANITÀRIES) (B)",369932.63,4560128.08
"PROMOCIONS IMMOBILIARIES LAVIGA, S.L Abocament PROMOCIONS IMMOBILIARIES LAVIGA, S.L - infiltració al terreny",419506.04,4604615.77
"RAGLAN SUTTON, CHRISTOPHER CHRISTOPHER RAGLAN SUTTON (SORTIDA TRACTAMENT)",469444.57,4664338.48
"BCN WAKEBOARD CABLE, SL BCN WAKEBOARD CABLE, SL: INFILTRACIÓ EN EL TERRENY",439055.96,4590245.6
AUTORITAT PORTUÀRIA DE TARRAGONA (TARRAGONA) AUTORITAT PORTUÀRIA DE TARRAGONA EDIFICI DUANER NUM.22 (SORTIDA DEPURADORA),349906.53,4551314.22
"PINTURES NORD-EST, SC PINTURES NORD-EST, SC (SORTIDA PRETRACTAMENT)",496522.69,4675030.3
"ROMIZI LODOLO, STEFANO ABOCAMENT STEFANO ROMIZI LODOLO  (2N PUNT D'ABOCAMENT)",524102.78,4681149.1
AUTORITAT PORTUÀRIA DE TARRAGONA (TARRAGONA) AUTORITAT PORTUÀRIA DE TARRAGONA (NÚM.2): ZONA INTERIOR DEL PORT,350926.52,4550342.21
"POSIBLEMENTE LA MEJOR CASA RURAL DE GIRONA, SL -TURISME RURAL- CASA RURAL (SORTIDA A LLERA SENSE EDAR)",490934.0,4668388.0
"BODEGUES SUMARROCA, SL ABOCAMENT 2 BODEGUES SUMARROCA, SL",402119.88,4587208.88
"DSM COATING RESINS SPAIN, SLU DSM NEORESINS, SL (SANITÀRIES, NETEJA)",437051.05,4602783.63
"BODEGUES SUMARROCA, SL ABOCAMENT 1 BODEGUES SUMARROCA, SL",402122.88,4586817.87
MINYONS ESCOLTES I GUIES SANT JORDI DE CATALUNYA MINYONS ESCOLTES I GUIES SANT JORDI DE CATALUNYA,416728.84,4578608.75
AJUNTAMENT DE VILOPRIU (EDAR I COL. DE VALLDAVIÀ) AJUNTAMENT DE VILOPRIU (EDAR I COL. DE VALLDAVIÀ),500435.61,4663517.25
"ESTACIO DE SERVEI CAN JARDI, SA AA2002000691-EDAR de Rubí",422405.95,4592295.73
COMUNITAT DE PROPIETARIS PARCELA I COMUNITAT DE PROPIETARIS PARCEL·LA 1-AA2003001551,409295.94,4593181.83
FRANCISCA CORONADO MARTINEZ FRANCISCA CORONADO MARTINEZ,367485.73,4574352.12
"LABORATORIOS MENARINI, SA LABORATORIOS MENARINI, SA (SORTIDA SANITÀRIES I NETEJA)",435625.93,4587295.62
"FIBRAS HILADAS ESTEVA, SA FIBRAS HILADAS ESTEVA, SA (SORTIDA DEPURADORA)",401981.43,4659050.99
"CALDES CASAS, JOAQUIM JOAQUIM CALDES CASAS",396897.78,4574546.9
"PORC BO, SL EDAR VIC",439721.38,4644763.68
"FIBRAS HILADAS ESTEVA, SA ABOCAMENT FIBRAS HILADAS ESTEVA, SA (AIGÜES SOBRANTS CONDICIONAMENT NAU)",401866.43,4659152.99
INCASOL - COLÒNIA SEDÓ INCASOL - COLÒNIA SEDÒ: LLERA DEL RIU LLOBREGAT,406092.0,4600594.0
"LABORATORIOS COSMETICOS FELTOR, SA LABORATORIOS COSMETICOS FELTOR, SA (SORTIDA RESIDUALS)",457620.18,4615289.5
"CABRERA NAVARRO, PERE PERE CABRERA NAVARRO (SORTIDA DECANTADOR)",507954.54,4652449.17
"CABRERA NAVARRO, PERE PERE CABRERA NAVARRO (SORTIDA FOSSA FILTRE)",508070.54,4652430.17
"CABRERA NAVARRO, PERE PERE CABRERA NAVARRO (SORTIDA SEPARADOR DE GREIXOS)",508088.54,4652459.17
"GRUPO GENERAL CABLE SISTEMAS, SL EDAR MONTCADA",432443.96,4591681.65
"RUSCALLEDA PAIRET, ELVIRA ELVIRA RUSCALLEDA PAIRET: INFILTRACIÓ EN EL TERRENY",480296.31,4628075.35
"FARRÉ CARDONA, LORENZO LORENZO FARRÉ CARDONA (SORTIDA DEPURADORA)",408914.94,4593477.83
"NADEU I SALA, SL NADEU I SALA, SL (SORTIDA DEPURADORA EMPRESA)",439657.46,4655799.7
"ECHÁNIZ CASAJUANA, VICTOR PAU ROSA CASAJUANA CAMPRUBÍ (SORTIDA TRACTAMENT)",404484.01,4604198.88
"ECOLIGNOR, SL ECOLIGNOR, SL  (SORTIDA FOSSA SÈPTICA)",477756.67,4675175.44
EDAR MONISTROL DE MONTSERRAT EDAR MONISTROL DE MONTSERRAT (SORTIDA EDAR),404381.02,4605599.89
"SAT N  3021  -L'ARMENTERA FRUITS N 345 CAT- ARMENTERA FRUITS: REC DEL MOLÍ, TRIBUTARI DEL RIU VELL",505659.66,4668752.22
"CATPRECON S.L. HORMIGONES PREFABRICADOS CATALUNYA,SL-ABOCAMENT",361100.71,4572744.16
"PROMOTALIA, SL PROMOTALIA, S.L (AIGÜES RESIDUALS)",430156.02,4599095.68
"RESTAURANT VISTA PIRINEU, SCP RESTAURANT VISTA PIRINEU, SCP (llera)",414380.2,4626779.84
"PINSOS EL VILÀ, SL PINSOS PONSA SA (sortida fossa sèptica infiltració)",417161.2,4625530.82
EDAR FOLGUEROLES EDAR FOLGUEROLES  (SORTIDA AIGUA TRACTADA),442768.37,4643784.65
"CACENCA, S.L. RIERA INNOMINADA  I RIU ANOIA (CACENCA, S.L.)",404945.89,4587476.85
"BODEGAS TROBAT, SA BODEGAS TROBAT, SA (SORTIDA AIGÜES PROCÉS+SANITÀRIES)",505366.8,4687520.25
"DESCANS ALT EMPORDÀ, SLU-HOTEL CAN XIQUET- DESCANS ALT EMPORDÀ SLU (HOTEL CAN XIQUET) (SORTIDA DEPURADORA)",493368.85,4696447.35
"PALÀ COMAPOSADA, JOSEP M. JOSEP M. PALA COMAPOSADA  (SORTIDA DEPURADORA)",391170.29,4642651.04
CONSELL COMARCAL SOLSONES ABOCAMENT ABOCADOR CONSELL COMARCAL SOLSONÈS A CLARIANA DE CARDENER (PLUVIALS SEMINETES),382571.29,4645391.11
"JOCS L'ESCALA, SL - KARTING L'ESTARTIT- GENIMAR, SL (SORTIDA TRACTAMENT)",512435.56,4654579.14
EDAR FUSSIMANYA  (TAVÈRNOLES) EDAR FUSSIMANYA  (SORTIDA AIGUA TRACTADA),446103.41,4647437.64
EDAR BEGUDÀ  (SANT JOAN LES FONTS) EDAR BEGUDÀ  (SORTIDA AIGUA TRACTADA),462125.62,4672530.55
EDAR MONT-ROIG DEL CAMP (COSTANERA) EDAR MONT-ROIG DEL CAMP (ÀREA COSTANERA),329614.0,4541810.0
AJUNTAMENT DE MONT-ROIG DEL CAMP AJUNTAMENT DE MONT-ROIG DEL CAMP-URBANITZACIO RUSTICAL MONT-ROIG,329044.45,4544739.36
"PUIGFEL, SA PUIGFEL SA _DIPÒSIT CONTROLAT ELENA (SORTIDA PLUVIALS SEMINETES)",425475.96,4593145.71
EDAR OLOT EDAR OLOT  (SORTIDA AIGUA TRACTADA),458048.61,4672205.58
AJUNTAMENT DEL CATLLAR - EDAR SISTEMA 2 AJUNTAMENT DEL CATLLAR - EDAR SISTEMA 2 (OEST),356682.0,4558242.0
EDAR SOLSONA EDAR SOLSONA (SORTIDA EDAR),378152.32,4649649.15
FUNDACIÓ ESPLAI GIRONA  -CASA DE COLÒNIES ELS ARCS- CASA DE COLÒNIES ELS ARCS  (SOBREEIXIDOR FOSSA SÈPTICA RESIDUALS + PISCINA + PLUVIALS),465834.57,4665481.51
"BACHRACH LIJALAD, ALEJANDRO BACHRACH LIJALAD, ALEJANDRO",466173.0,4623427.0
"SABATE I COCA, S.A. SABATE I COCA, SA (CAVA CASTELLROIG)",397491.86,4585796.91
"TOLOS PALAU, EDUARD TOLOS PALAU, EDUARD (SORTIDA DEPURADORA EL BOSC D'ALI BABA)",500323.0,4671236.0
EDAR TAVÈRNOLES EDAR TAVÈRNOLES  (SORTIDA AIGUA TRACTADA),444002.39,4645407.65
EDAR MONT-ROIG DEL CAMP (COSTANERA) EDAR MONT-ROIG DEL CAMP (COSTANERA) (SORTIDA EFLUENT),326508.44,4544327.38
"TERMINALES QUÍMICOS, SA - TERQUIMSA II Terquimsa II (abocament 2)",351027.0,4551348.0
"ITAB, SL ITAB (ABOCAMENT)",409330.95,4594230.83
"ZINCADOS RUBI, SL ZINCADOS RUBI ABOCAMENT Nº 3 (SORTIDA SANITÀRIES I PROCÉS)",420082.97,4595104.75
"ZINCADOS RUBI, SL ZINCADOS RUBI ABOCAMENT Nº 2 (SORTIDA SANITÀRIES)",420092.97,4595104.25
"ZINCADOS RUBI, SL ZINCADOS RUBI ABOCAMENT Nº 1 (SORTIDA SANITÀRIES)",420099.97,4595103.75
"BON PREU, SAU (COLLBATÓ) EDAR ABRERA (ENTRADA EDAR)",409698.0,4595607.83
"ESCORXADOR COMARCAL DEL MOIANES, SA ESCORXADOR COMARCAL DEL MOIANÈS (SORTIDA DEPURADORA)",426042.23,4628449.76
"BON PREU, SAU (BALENYÀ) 022001000150 - AB 1",436406.27,4631821.68
"PINSOS NUTRIBO, SA PINSOS NUTRIBÓ (INFILTRACIÓ SANITÀRIES)",438925.61,4675278.73
"MONSOLVEN, SA MONSOLVEN, S.A.",409195.75,4568508.79
"TELAS Y FABRICADOS NO TEJIDOS, SA TELAS Y FABRICADOS NO TEJIDOS,SA (ABOCAMENTS)",393348.93,4594839.95
"ANGLADA PUIGCERVER, JORDI -FORMATGERIES DE CANTONIGRÒS- ANGLADA PUIGCERVER, JORDI  -FORMATGERIES DE CANTONIGROS-  (SORTIDA DEPURADORA EMPRESA)",450803.47,4654722.61
"WELSIR GESTION, SL WELSIR GESTION, SL (SORTIDA SANITÀRIES I NETEJA)",418280.94,4591495.76
"PRESSPART MANUFACTURING, SA MANUFACTURAS TERMOPLÀSTICAS NEMO SA(DOMÈSTIQUES)",381434.71,4568377.0
DIPUTACIÓ DE BARCELONA  -ÀREA D'ACAMPADA DE LES CODINES- ZONA D'ACAMPADA LES CODINES (DIPUTACIÓ DE BARCELONA). (SORTIDA DEPURADORA),433289.51,4663381.76
EDAR MASQUEFA EDAR MASQUEFA (SORTIDA EDAR),401074.93,4593424.89
"FIBRAN, SA   -FAB. PECES DE PLÀSTIC- CANAL RIU TER (FIBRAN, SA)",439029.61,4675178.73
"MEDITERRANEA BEACH GOLF COMMUNITY, SA MEDITERRANEA BEACH&GOLF RESORT, SA ABOCAMENT REBUIG SALÍ  DESSALADORA: ABOCAMENT A MAR",346517.52,4550563.24
"MEDITERRANEA BEACH GOLF COMMUNITY, SA PORT AVENTURA (DESGUÀS PLUVIALS COL.LECTOR B A MAR)",347166.5,4547620.23
"DESGUACES F. BENEDI, SL DESGUACES F BENEDI (SORTIDA SANITÀRIES)",397090.82,4579695.9
"TRACTAMENT I DIPÒSIT ECOLÒGIC INDUSTRIAL, SAU TRACTAMENT I DIPÒSIT ECOLOGIC IND; SAU  BL20050562 (SORTIDA RESIDUALS)",425720.01,4599695.72
"ESTEVE QUÍMICA, SA EDAR DEL VENDRELL",377276.7,4568171.03
EDAR VILALBA SASSERRA EDAR VILALBA SASSERRA (SORTIDA),455676.16,4613099.51
"UNIÓ COMERCIAL DE GASOILS, S.L ABOCAMENT UNIÓ COMERCIAL DE GASOILS, S.L. (AIGÜES HIDROCARBURADES)",385986.0,4605812.03
EDAR NEVÀ  (TOSES) EDAR NEVÀ  (SORTIDA AIGUA TRACTADA),424060.66,4685166.86
"ESTEVE QUÍMICA, SA ABOCAMENT PLUVIALS ESTEVE QUIMICA",378895.0,4569328.0
"SPIRAX, SL EDAR BESALÚ  (SORTIDA AIGUA TRACTADA)",476047.64,4672020.45
AJUNTAMENT DE MONTMELL (NUCLI CAN FERRER DE LA COGULLADA) AJUNTAMENT DE MONTMELL - CAN FERRER DE LA COGULLADA (SORTIDA TRACTAMENT),367834.74,4576031.12
"REPSOL PETRÓLEO, SA REPSOL PETROLEO, SA_Abocament (Emissari submarí a Mar Mediterrània)",350649.0,4549110.0
"MAHLE, SA TORRENT D'ARTIS ( MAHLE, SA)",391505.7,4565995.92
"SPORT-LUZ, SL SPORT-LUZ, SL (SORTIDA SANITÀRIES I PROCÉS)",406514.93,4592840.85
FEDERACIÓ D'ENTITATS EXCURSIONISTES DE CATALUNYA-REFUGI AGULLES FEDERACIÓ D'ENTITATS EXCURSIONISTES DE CATALUNYA REFUGI D'AGULLES (SORTIDA FOSSA SÈPTICA),398751.02,4606775.93
"TORRES PALOU, MARTÍ MARTÍ TORRAS PALOU - MAS SERRADELL (SORTIDA DEPURADORA)",427001.6,4676343.82
CABI S.A. CABI SA (SORTIDA DEPURADORA SANITÀRIES),405856.52,4669920.98
"AGRICOLA RAMADERA LES ANGLADES, SCP AGRICOLA RAMADERA LES ANGLADES, SCP (SORTIDA DEPURADORA)",486275.63,4668929.36
"ANODICOLOR, SLU RIERA DEL PALAU (ANODICOLOR)",412605.92,4589965.8
"AGIP ESPAÑA, SA (E.S. MONTSENY) AGIP ESPAÑA, SA - E.S. MONTSENY (SORTIDA SEPARADOR D'HIDROCARBURS)",452146.14,4610750.53
"CERÀMIQUES LA PEÇA, SC ABOCAMENT CERAMIQUES LA PEÇA, SC",462508.25,4623140.47
"MASIAS CODINA, CARLES  -CÀMPING MASIA CAN PATXET- CÀMPING MASIA CAN PATXET (SORTIDA PRETRACTAMENT)",465844.58,4666608.51
EDAR ULLASTRET EDAR ULLASTRET (ENTRADA AIGUA RESIDUAL),504987.52,4649843.19
EDAR SANT MARTÍ DE TOUS EDAR SANT MARTÍ DE TOUS (SORTIDA EDAR),377615.96,4602371.08
"CALERA VEINTE, SL CALERA VEINTE, SL (SORTIDA DEPURADORA)",352058.54,4552061.2
EDAR RIUDECANYES EDAR DE RIUDECANYES (SORTIDA EFLUENT),329253.52,4555029.38
"BIOCOMBUSTIBLES LA SEDA, SL ABOCAMENT BIOCOMBUSTIBLES LA SEDA A L'EMISSARI CONJUNT  AEQT-AITASA",348110.53,4552186.23
"SOCIEDAD FABRICACIÓN POLYESTER, SL SOCIEDAD FABRICACIÓN POLYESTER, SL (SANITÀRIES)",496861.61,4663923.28
"ANGUITA GAMELLA, JOAN ANGUITA GAMELLA, JOAN (SORTIDA RESIDUALS)",386934.67,4561833.95
"VELTA, SAU VELTA, SA (SORTIDA AIGÜES RESIDUALS)",419576.03,4602985.77
EDAR MONISTROL DE CALDERS EDAR MONISTROL DE CALDERS (SORTIDA),417701.19,4624192.81
"NEDERLAND, SA NEDERLAND,SA I LLACUNA, SA (SORTIDA RESIDUALS)",418055.81,4573895.73
EDAR VIDRÀ EDAR VIDRÀ  (SORTIDA AIGUA TRACTADA),443687.53,4663646.68
"AJUNTAMENT DE SANT QUIRZE SAFAJA ETAP SANT QUIRZE SAFAJA (ABOCAMENT 1, AIGUA RENTAT FILTRES)",429706.0,4620251.0
EDAR HOSPITALET DE L'INFANT EDAR HOSPITALET DE L'INFANT (SORTIDA EFLUENT),322065.39,4538462.41
"SAMTACK, SL SAMTACK, SL BL20040554 (SORTIDA RESIDUALS)",406289.97,4597710.86
EDAR COLERA EDAR COLERA  (SORTIDA AIGUA TRACTADA),512842.87,4694530.2
EDAR HOSPITALET DE L'INFANT S7 AJUNTAMENT VANDELLÒS I L'HOSPITALET DE L'INFANT,322503.0,4538467.0
"ARGELICH PUJADÓ, PERE ARGELICH PUJADÓ, PERE (SORTIDA DEPURADORA)",375069.0,4594412.0
EDAR MIERES EDAR MIERES (SORTIDA AIGUA TRACTADA),470331.57,4664010.48
EDAR HOSTALETS DE PIEROLA EDAR HOSTALETS DE PIEROLA (SORTIDA EDAR),398404.0,4598777.0
"NESTLÉ ESPAÑA, SA NESTLÉ ESPAÑA, SA (SORTIDA AIGÜES REFRIGERACIÓ + PLUVIALS)",482820.47,4648234.36
"SARPI CONSTANTÍ, SLU EDAR VILA-SECA I SALOU (SORTIDA EFLUENT)",348146.52,4551127.23
"PRUDENCIA ANDA BALLESTA,MIGUEL ROVIRA GALIMANY,MIGUEL I MARTA ROVIRA ANDA PRUDENCIA ANDA BALLESTA (MASIA CAN BARATA)",421505.98,4596601.74
"CODORNIU, SA (CAVES RONDEL) Abocament 1 - CODORNIU, SA (clavegueram - Edar Sant Feliu Llobregat)",415387.88,4583867.77
AAVV SOL I AIRE (NUCLI URBÀ SOL I AIRE) AAVV SOL I AIRE (SORTIDA TRACTAMENT PASSATGE FONT RICA 14),425601.93,4588400.7
AAVV SOL I AIRE (NUCLI URBÀ SOL I AIRE) AAVV SOL I AIRE (SORTIDA TRACTAMENT C FONT RICA 2),425494.93,4588143.7
AAVV SOL I AIRE (NUCLI URBÀ SOL I AIRE) AAVV SOL I AIRE (SORTIDA TRACTAMENT C FONT RICA 6),425477.93,4588181.7
"CAN PIJAUME, SL CAN PIJAUME SL (SORTIDA DEPURADORA)",463519.23,4620781.46
"FUNDEL, SL Abocament 021999001824",403856.11,4616945.91
"SOLA BONET, JOSE 022001000181- Riera St. Climent de Peralta",507356.48,4644395.17
"MONTALBÁN GAIRÍN, JOSEP  -CASA DE COLÒNIES MAS COLLTORT- ABOC CASA COLÒNIES MAS COLLTORT",461429.56,4663952.54
"MONTSENYSER, SL  -HOTEL VILAR RURAL DE SANT HILARI- HOTEL VILAR RURAL DE ST. HILARI (SORTIDA DEPURADORA)",458827.0,4635618.0
CONSELL COMARCAL DEL TARRAGONÈS (DEIXALLERIA) CONSELL COMARCAL DEL TARRAGONÈS (SORTIDA SANITÀRIES),365100.59,4556924.11
"ALBERCH PARRAMON, CARLES CALES ALBERCH PARRAMON (SORTIDA TRACTAMENT)",423844.45,4657257.82
"AGRÍCOLA I SECCIÓ DE CRÈDIT D'ALBINYANA, SCCL COOPERATIVA AGRÍCOLA D'ALBINYANA (SANITÀRIES)",374755.67,4565046.05
"CARNS I EMBOTITS GARROTXA, SA CARNS I EMBOTITS GARROTXA, SA  (SORTIDA DEPURADORA EMPRESA)",454683.53,4662111.59
"AGRICOLA DEL BAIX EMPORDA, SCCL AGRÍCOLA DEL BAIX EMPORDÀ, SCCL",501866.0,4647595.0
"CAMBAU, SA CAMBAU, SA (SORTIDA SANITÀRIES I DEPURADORA PRÒPIA)",420271.31,4575829.88
"APROFITAMENT I ASSESSORAMENT AMBIENTAL, SL EDAR GRANOLLERS (ENTRADA)",439260.05,4602151.62
"MUÑOZ LEÓN, JORDI MUÑOZ LEÓN, JORDI (ABOCAMENT)",427670.96,4592735.69
AJUNTAMENT DE SANT ESTEVE SESROVIRES - CAN NOGUERA AJUNTAMENT DE SANT ESTEVE SESROVIRES (BARRI DE CA N'AMAT): ABOCAMENT AL TORRENT DE CAN NOGUERA,406992.0,4595748.0
DIPUTACIÓ DE BARCELONA (ÀREA D'ESPLAI DEL CORREDOR) DIPUTACIÓ DE BARCELONA - (AREA ESPLAI DEL CORREDOR): INFILTRACIÓ EN EL TERRENY,455732.12,4607645.5
"ERCROS, SA - VILA-SECA 2 ERCROS- VILASECA II (SORTIDA TRACTAMENT)",348679.51,4549082.22
MÚTUA DE TERRASSA MÚTUA TERRASSA (SORTIDA SANITÀRIES A EDAR VILADECAVALLS),413386.01,4601672.81
MÚTUA DE TERRASSA MÚTUA DE TERRASSA (FERTIRRIGACIÓ),413411.01,4601695.81
"CELLER COOPERATIU DE SALELLES, SCCL Abocament CELLER COOPERATIU DE SALELLES, SCCL REC",400256.11,4618145.94
EDAR SANT JAUME DELS DOMENYS (TORREGASSA) EDAR SANT JAUME DELS DOMENYS (TORREGASSA) (SORTIDA EFLUENT),376779.73,4571792.04
EDAR SENTFORES - LA GUIXA  (VIC) EDAR SENTFORES - LA GUIXA  (SORTIDA AIGUA TRACTADA),436165.34,4640896.7
MÚTUA DE TERRASSA MÚTUA DE TERRASSA (SORTIDA REFRIGERACIÓ I SOBREEIXIDOR BASSA RECUPERACIÓ),413388.01,4601670.81
"RAMON PUIG GAJA I JORDI PUIG CARRERAS,C.B. RAMON PUIG GAJA I JORDI PUIG CARRERAS, CB (AIGÜES PLUVIALS)",403306.16,4624245.92
"LA VINICOLA MESTRE, SA VINICOLA MESTRE: RIERA DELS GARIDELLS",352555.62,4562431.21
"REIXACH TEIXIDOR, CARME CARME REIXACH TEIXIDOR  (SORTIDA DEPURADORA)",480545.49,4651885.38
"JIMENEZ MUÑOZ, MANUEL (BIG FAI, RESIDENCIA CANINA) Abocament BIG FAI (Residència canina)",434858.14,4614838.67
"AMIGO GABALDA, JOSEP ALBERT JOSEP ALBERT AMIGO GABALDA: INFILTRACIÓ AL TERRENY",378257.94,4599682.08
CLUB D'AEROMODELISME CIUTAT DE REUS CLUB D'AEROMODELISME CIUTAT DE REUS (SORTIDA DEPURADORA),347193.65,4567821.26
"PEDRERA DE L'ORDAL, SL BERCONTRES (SORTIDA SANITÀRIES FOSSA SÈPTICA 1)",405957.86,4583396.84
"GASSOL SAFONT, FRANCISCO ( MASIA XURIGUERA) FRANCISCO GASSOL SAFONT - riera Vilanoveta",395582.71,4566372.89
"PEDRERA DE L'ORDAL, SL BERCONTRES (SORTIDA SANITARIES FOSSA SEPTICA 2)",405958.86,4583396.84
"VENI ESPORT, SL AA2003000516-Riera de la Llena",424706.5,4663975.82
"MASIA MONTCORP, SL JAUME SOLER SAÑÉ (SORTIDA DEPURADORA)",475066.31,4628745.39
"NIOGLAS, S.L. NIOGLAS, S.L. (SORTIDA SANITÀRIES I REFRIGERACIÓ)",415695.94,4592595.78
"METALES Y DESGUACES SANPER, SL COMERCIAL EUROCUBELLES, SL (SORTIDA SANITÀRIES)",386825.66,4561703.95
"DESBALLESTAMENTS POT, SC DESBALLESTAMENTS POT, SC (SORTIDA SEPARADOR HIDROCARBURS)",493002.74,4681526.33
"DESBALLESTAMENTS POT, SC DESBASTELLAMENTS POT, SC-LA TORENTERA (2)",492968.74,4681523.33
"COMVENCAR SL Abocament FELIU ESTEVE, SL - infiltració al terreny",338905.55,4556496.31
"BARCELONA MULTIFIX RECYTEX, SA EDAR ABRERA",409840.0,4595603.0
"PRODUCTES AVÍCOLES GRANJA GAIÀ, SA PRODUCTES AVÍCOLES GRANJA GAIA SA",363005.59,4556296.12
EDAR SANT MIQUEL DE FLUVIÀ EDAR SANT MIQUEL DE FLUVIÀ  (SORTIDA AIGUA TRACTADA),499519.65,4668601.26
EDAR LA COMA I LA PEDRA EDAR LA COMA I LA PEDRA (SORTIDA EDAR),383546.48,4670101.14
EDAR NAVATA EDAR NAVATA (SORTIDA AIGUA TRACTADA),489662.69,4675518.35
EDAR LLAMBILLES EDAR LLAMBILLES  (SORTIDA AIGUA TRACTADA),487221.42,4640584.31
EDAR ARBÚCIES EDAR ARBÚCIES (SORTIDA),460276.29,4629309.5
EDAR RIERA DE LA BISBAL EDAR SISTEMA RIERA DE LA BISBAL (SORTIDA EFLUENT),377939.7,4567883.03
EDAR SETCASES EDAR SETCASES (SORTIDA AIGUA TRACTADA),442275.73,4691342.73
EDAR SANT GENÍS DE PALAFOLLS - CIUTAT JARDÍ EDAR SANT GENÍS DE PALAFOLLS - CIUTAT JARDÍ (SORTIDA),477843.19,4611712.34
EDAR ARBÚCIES EDAR ARBÚCIES (SORTIDA 2),460289.29,4629311.5
"EDAR PLANES D'HOSTOLES, LES EDAR VALL D'HOSTOLES  (SORTIDA AIGUA TRACTADA)",462869.5,4655758.52
"GONZÁLEZ GARCÍA, MARIA CARMEN REST&HOST EXPERIENCE, SL (SORTIDA DEPURADORA)",414233.24,4631889.85
"LA FLORIDA EVENTS, SL BARRANC DE LA BOELLA",347320.0,4555265.0
AUTORITAT PORTUÀRIA DE TARRAGONA (TARRAGONA) AUTORITAT PORTUÀRIA DE TARRAGONA (SORT:TRACTAMENT NÚM.13) ABOCAMENT A MAR,352675.53,4551343.2
AUTORITAT PORTUÀRIA DE TARRAGONA (TARRAGONA) AUTORITAT PORTUÀRIA DE TARRAGONA (SORT:TRACTAMENT NÚM.14) ABOCAMENT A MAR,351918.54,4552009.2
"VACAS RODRIGUEZ, ANTONIO ANTONIO VACAS RODRIGUEZ: INFILTRACIÓ EN EL TERRENY",430162.96,4591838.67
"RAMÓN SERRA JULIÀ, SL RAMON SERRA JULIA  (SORTIDA RESIDUALS)",451906.05,4598595.52
"CHEMAROME, SL AROMESSENCE, SL BL20050545 (ABOCAMENT)",450184.03,4596967.53
"HOTEL RESTAURANT SOL I VI Abocament HOTEL RESTAURANT OL I VI, SL (022000000243)",395885.85,4583785.92
"BOADA COMAS, PERE PERE BOADA COMAS (llera)",459716.52,4659895.55
"MAÑE PLANA, JOSE JOSEP MAÑE PLANA (SORTIDA SANITÀRIES)",360157.61,4559548.15
"SAINT-GOBAIN DEVISA, SA EDAR DEL VENDRELL",377276.7,4568171.03
"GOHER TEXTIL CALELLA, SA GOHER  TÈXTIL CALELLA, SA (PRETRACTAMENT)",468556.24,4621220.42
"ENTHONE ESPAÑA, SA ENTHONE ESPAÑA (SORTIDA RESIDUALS)",421986.87,4581935.72
"COLELL COMELLAS, CONCEPCIÓ CONCEPCIÓ COLELL COMELLAS (SORTIDA DEPURADORA)",383150.45,4666457.14
"SERRADORA CUNILL, SLU RIEROL INNOMINAT (SERRADORA CUNILL SLU)",467153.0,4655046.0
"HIDRODATA, SA - CH EL CAIRAT HIDRODATA, SA  C.H. CAIRAT   (SORTIDA TRACTAMENT)",405295.0,4602730.88
CEDIPSA - ESTACIÓ DE SERVEI 022001000180 - Riera de Llitrà (Foix),389355.8,4578715.96
"ARTISORRA, SL ARTISORRA SL (SORTIDA DEPURADORA)",434626.0,4596385.64
"PAINTBALL CAN GARRIGA, SL -ALLOTJAMENT TURÍSTIC- PAINTBALL CAN GARRIGA, SL:  INFILTRACIÓ EN EL TERRENY",491339.28,4620980.25
AJUNTAMENT DE VILAMALLA EDAR POLÍGON EMPORDÀ INTERNACIONAL (SORTIDA AIGÜES RESIDUALS),498389.69,4674596.28
"ECOMOTION BIODIESEL, SA STOCKS DEL VALLÈS SA (SANITÀRIES)",437906.04,4600720.62
